state,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27
Montana,30.94044510771748,42.3154816794153,55.82393323513115,71.33318509762343,88.6149678676787,107.36866956058891,127.248134818385,147.88812307500297,168.92762830795803,190.02842441503373,210.8882381155502,231.24873483979968,250.89900107613383,269.67545086678604,287.4591357466866,304.1713628111832,319.7683825600654,334.2357401541321,347.58271944292284,359.8371648342668,371.0408488279496,381.2454638148475,390.5092530377857,398.89425326609353,406.4640961649704,413.2823022275537,419.410996782596,424.9099790241358,429.83607996980203,434.2427520989677,438.17984101382535,441.6934970603054,444.8261919868575,447.6168121595828,450.1008054853354,452.31036400519486,454.2746281499663,456.0199019686312,457.5698713353054,458.9458192985154,460.1668344430704,461.2500094667286,462.21062819946985,463.0623400713113,463.8173216149544,464.48642501351515,465.0793140051941,465.60458766358533,466.0698927066728,466.48202506710953,466.847021495139,467.1702419744602,467.4564437189957,467.7098474914431,467.9341969476823,468.13281166834236,468.3086344929013,468.46427372465416,468.60204072820363,468.7239833958275,468.8319159158484,468.9274452353873,469.0119945718905,469.08682429264394,469.1530504491733,469.21166122386416,469.2635315192428,469.30943589596427,469.3500600435133,469.4178259016023,469.4459804890687,469.470895658546,469.492943988393,469.5124552363752,469.5297212542991,469.5450003400469,469.5585210910974,469.57048581638537,469.58107355692596,469.5904427599111,469.59873364591516,469.60607030433283,469.6125625481795,469.6183075558287,469.6233913241173,469.62788995445686,469.63187079111566,469.63539342863805,469.63851060343535,469.64126898284513,469.6437098634451,469.64586978904714,469.6477810976036,469.6494724051986,469.6509690343578,469.65229339308,469.6534653102565,469.65450233249635
Nebraska,0.12875055624159687,0.24417534243255884,0.44728239557592975,0.7928781841542191,1.362538639508186,2.2737357651154007,3.6903829290591066,5.834412283488,8.99778364305795,13.554131424273635,19.969114102802134,28.80846433397841,40.74276428657364,56.54809533519818,77.10192699028171,103.37389819192852,136.41147740100214,177.3208339392969,227.24357889477483,287.3303103141368,358.7121018090058,442.47119227750517,539.6121627032776,651.0348281964024,777.5099410539384,919.6586102109213,1077.9361133718912,1252.620530265893,1443.8063774476614,1651.4031927595252,1875.1388132847267,2114.5669227432722,2369.078317321756,2637.915253932101,2920.188200033153,3214.8942954304985,3520.936858456212,3837.145315407947,4162.294996679519,4495.126319477432,4834.362959803452,5178.728700695498,5526.962725656295,5877.833202776568,6230.149074167466,6582.770025634532,6934.614662409034,7284.666958111084,7631.981076290826,7975.684687529126,8314.980921035229,8649.149098933405,8977.544405006758,9299.596638579838,9614.808199435949,9922.7514420662,10223.06552792464,10515.452893401864,10799.675439507635,11075.550537246165,11342.946930756743,11601.780608769752,11852.010704011138,12093.635470027913,12326.688375599282,12551.234348493195,12767.366192841226,12975.201197821967,13174.877949630534,13550.39987096558,13726.602965180378,13895.358762176573,14056.871911350965,14211.353644590936,14359.020023183572,14500.09036325009,14634.785829486034,14763.328186610932,14885.938697774267,15002.837159187995,15114.241060424274,15220.36486009999,15321.419367040144,15417.611217448359,15509.14243909453,15596.210094041811,15679.00599196367,15757.716466636386,15832.52220872368,15903.598148491868,15971.11338260016,16035.231139597518,16096.108779222075,16153.89782103942,16208.743998370415,16260.787333847984,16310.162233304138,16356.997595024888
Nevada,455.21278560031317,513.0368183566181,575.5242723185733,642.7443576355117,714.7396192474623,791.5254804551412,873.0901522972656,959.394893875421,1050.3746023797141,1145.9387062774072,1245.9723309697094,1350.3377031935465,1458.875758503332,1571.4079152406555,1687.7379783927988,1807.654137543883,1930.9310246153989,2057.3317991523754,2186.6102314148497,2318.5127563639303,2452.780474677844,2589.151080096281,2727.3606955831465,2867.145603942857,3008.2438615606457,3150.3967868123054,3293.350317364533,3436.856233035585,3580.673243089004,3724.56793878126,3868.3156136749717,4011.7009556669645,4154.518615873798,4296.573660479416,4437.681912396085,4577.670190138632,4716.376451682126,4853.6498512844155,4989.35071732675,5123.350459177285,5255.531410932361,5385.786619655812,5514.019585433871,5640.143960206945,5764.0832119429015,5885.770260291716,6005.147089418332,6122.164343258859,6236.780907992154,6348.963486071166,6458.68616572115,6565.929989389753,6670.682524229922,6772.937437313468,6872.694077912674,6969.957068850582,7064.735908608429,7157.0445855911275,7246.901205688581,7334.327634031462,7419.349151624102,7501.994127343496,7582.293705620834,7660.281509969373,7735.99336238869,7809.467018558827,7880.741918637503,7949.858953388061,8016.860245293769,8144.689037412335,8205.605172617099,8264.582495006985,8321.666496165333,8376.902875293754,8430.337411836148,8482.01584898405,8531.983787495119,8580.28658926186,8626.969290076246,8672.07652104736,8715.652438142797,8757.74065934026,8798.384208892796,8837.625468229353,8875.506133031367,8912.067176045777,8947.348815214787,8981.390486722821,9014.230822581221,9045.907632391132,9076.457888944691,9105.917717343737,9134.322387334229,9161.706308572457,9188.103028557043,9213.545232977443,9238.064748246088,9261.692545996844
New Hampshire,124.0406514146991,140.95573350963753,159.52923531130756,179.8425777966047,201.97310783392638,225.99339731159833,251.9705854973564,279.9657730103084,310.0334746716108,342.2211372938022,376.5687272057557,413.1083910236301,451.8641918988193,492.85192222962036,536.0789926386158,581.5443959132102,629.2387435991134,679.1443720384583,731.2355138645813,785.4785303093266,841.8321991479304,900.248052699761,960.6707600166287,1023.038547217908,1087.2836498655056,1153.3327913025391,1221.1076809972396,1290.5255271273322,1361.4995578988025,1433.9395464055988,1507.752334192523,1582.8423490721002,1659.1121131578293,1736.4627375019431,1814.7944001575972,1894.006804915958,1973.9996183917185,2054.6728835407557,2135.9274080864166,2217.6651267026928,2299.789436150499,2382.205502885284,2464.820542948953,2547.544074225713,2630.2881413797804,2712.9675140031172,2795.4998586840743,2877.805885863996,2959.8094724796993,3041.437761496603,3122.621239521909,3203.2937937510023,3283.392749545224,3362.858889966842,3441.636458609325,3519.67314705961,3596.9200683155823,3673.3317174580793,3748.865920843944,3823.483775046354,3897.149576722213,3969.8307445350347,4041.49773420656,4112.123947712367,4181.685637576921,4250.161807162492,4317.534107785143,4383.786733429899,4448.906313776967,4575.70438727474,4637.367344509463,4697.865968498224,4757.197446218471,4815.360755689052,4872.356562387475,4928.187117716908,4982.856159781206,5036.36881668861,5088.731512569778,5139.95187646344,5190.0386541932485,5239.00162333197,5286.851511324366,5333.59991681734,5379.259234225577,5423.842581542369,5467.363731389007,5509.837045281299,5551.277411079023,5591.700183572705,5631.121128152257,5669.556367493602,5707.022331192154,5743.53570826597,5779.113402446485,5813.772490170594,5847.530181184876,5880.403781670269
New Jersey,2952.15090090528,3797.832676779743,4809.220536825273,6000.4679896632715,7383.633533643991,8968.24519425505,10760.964796941256,12765.364356665437,14981.819189639888,17407.515162245913,20036.561387613616,22860.1949700105,25867.061206368573,29043.550952821464,32374.176504361138,35841.9680933052,39428.87472433481,43116.155261099855,46884.748210127625,50715.61129402467,54590.02449201763,58489.852620886326,62397.76564537733,66297.41669437503,70173.57919910231,74012.24566852384,77800.69139859818,81527.50691112965,85182.60317596344,88757.19373048992,92243.75771524274,95635.98763306664,98928.72534679028,102117.88948640779,105200.39706609127,108174.0817335194,111037.61070400386,113790.40208062706,116432.54393649676,118964.716240843,121388.11644928461,123704.38935068043,125915.56156772627,128023.98094411506,130032.26091528099,131943.22984978446,133759.88526137668,135485.35272483274,137122.8492789491,138675.65106505324,140147.06492654074,141540.40368216875,142858.96478116015,144106.01204992493,145284.76024692866,146398.36215269542,147449.89793509393,148442.3665450498,149378.6789139633,150261.65274081868,151094.00867380487,151878.36770787908,152617.24963583867,153313.07240592162,153968.1522536106,154584.70448907214,155164.84483448009,155710.59121732714,156223.86593672837,157160.22647329138,157586.70206723694,157987.49144800368,158364.07969322102,158717.87358022755,159050.20476834066,159362.3329789745,159655.44915189693,159930.67855956606,160189.08386469487,160431.66810899475,160659.37762349192,160873.1048529319,161073.69108861938,161261.92910561684,161438.56570157598,161604.3041356233,161759.80646669562,161905.6957915356,162042.5583832401,162170.9457318139,162291.37648864122,162404.3383171538,162510.2896522661,162609.66137136993,162702.85837984795,162790.26111418032,162872.22696579507,162949.09162885015
New Mexico,82.28857988498827,98.12623865256442,116.27275016577066,136.93582218830977,160.32383639475555,186.64361189543382,216.09811303436425,248.88414547328392,285.1900843021798,325.19367639907034,369.0599566203575,416.9393137930536,468.96573808036715,525.2552762950738,585.9047163376422,650.9905163308732,720.567988391201,794.6707414828413,873.3103825875577,956.4764706084812,1044.1367131043648,1136.237392188367,1232.704002765738,1333.4420837475584,1438.3382209621855,1547.2611991739434,1660.0632798767194,1776.5815813137008,1896.6395374303704,2020.048413136908,2146.6088542764264,2276.1124520039857,2408.3433028163936,2543.079547175357,2680.094871481597,2819.159960034709,2960.043885508487,3102.515428344759,3246.3443172880766,3391.302385021341,3537.164634497346,3683.710213077076,3830.723292970819,3977.993857725868,4125.318395611321,4272.500501716361,4419.3513914060495,4565.690328473056,4711.3449718916745,4856.151645529943,4999.955535515649,5142.610820192322,5283.980737751597,5423.937596698831,5562.362734309388,5699.146428172866,5834.187765811352,5967.394477203312,6098.682734855934,6227.976925851753,6355.209400057928,6480.320198433721,6603.256765109171,6723.973646640341,6842.432181577437,6958.6001832154825,7072.451618135379,7183.966282888971,7293.129480936548,7504.3683034605965,7606.439201311786,7706.148561798608,7803.504504920042,7898.518814618762,7991.206658417856,8081.586316809169,8169.678922856868,8255.508212361781,8339.100284826085,8420.483375362895,8499.687637611021,8576.744937640638,8651.688658770476,8724.553517160359,8795.375387994442,8864.191142028785,8931.038492242402,8995.955850301982,9058.98219252742,9120.156935026971,9179.51981765695,9237.110796451116,9292.969944158476,9347.137358524906,9399.653077953562,9450.557004180744,9499.888831607735,9547.687982934767
New York,19307.798048607307,23547.527057212446,28338.364834544307,33682.87237867262,39574.02329034045,45995.534434348556,52922.51707246113,60322.38749340659,68155.96945317624,76378.71968142087,84942.01127199196,93794.41675242096,102882.94180489381,112154.17088508226,121555.29643068012,131035.01325792848,140544.26861721298,150036.86592097706,159469.92623824626,168804.21626968135,178004.35476858864,187038.91141051752,195880.41312337425,204505.27306849253,212893.6570027052,221029.30082808173,228899.29190339762,236493.82527830428,243805.94452106394,250831.2753232233,257567.75863802852,264015.3887837478,270175.9607432486,276052.8298300453,281650.6859722446,286975.3440862509,292033.55136397475,296832.81176978856,301381.2276241337,305687.35782631795,309760.0920265688,313608.53988429107,317241.93443409353,320669.54851298925,323900.6231719055,326944.3069941307,329809.60526562395,332505.3379813443,335040.1057230208,337422.2625031069,339659.8947337989,341760.8055464101,343732.5037530933,345582.1968083888,347316.78719124786,348942.8716882514,350466.7431152041,351894.39406681905,353231.522332674,354483.5376620071,355655.569600281,356752.47615694953,357778.85309667635,358739.04367562116,359637.14867054974,360477.0365717062,361262.3538308367,361996.5350737389,362682.81320244545,363923.64246969006,364483.73902639584,365007.04191558046,365495.9194317739,365952.5937638732,366379.14917555975,366777.53984074394,367149.59733192896,367497.0377625877,367821.46858726686,368124.3950652743,368407.2263955057,368671.28153131524,368917.794685362,369147.9205351318,369362.73914036964,369563.26058401284,369750.42934840365,369925.1284386199,370088.1832647125,370240.3652945015,370382.3954883701,370514.94752722967,370638.65084451705,370754.0934727378,370861.8247147009,370962.3576491994,371056.1714804936,371143.7137405513
North Carolina,944.6420550992713,1029.952467929568,1121.127305671818,1218.4116015983714,1322.0495096243128,1432.2835715066171,1549.3539781467093,1673.4978288696225,1804.9483925402021,1943.934374333548,2090.6791919044795,2245.400264600637,2408.308319237929,2579.606715807161,2759.4907963092023,2948.147259725055,3145.75356591924,3352.477371052363,3568.475996844007,3793.895935782861,4028.872394129429,4273.528874300415,4527.976797965118,4792.3151709251,5066.6302905912235,5350.995496618762,5645.470965013498,5950.10354578128,6264.926643961858,6589.960143666242,6925.210374526755,7270.67011977091,7626.318664945699,7992.1218861479565,8368.032376459782,8753.98960914644,9149.920136047027,9555.737819476353,9971.344095859511,10396.628269238468,10831.467832722177,11275.728815898301,11729.266156184609,12191.924092071482,12663.536576192557,13143.927706158427,13632.91217109697,14130.295711863226,14635.875592910836,15149.441083854776,15670.773948801303,16199.648941574333,16735.834305027387,17279.092272695936,17829.179571115772,18385.84792120792,18948.844537209246,19517.912621709373,20092.79185543814,20673.218880533263,21258.92777610401,21849.650524993518,22445.117470729525,23045.057763738776,23649.199795986606,24257.271623286557,24869.001374607506,25484.117647786075,26102.349891130303,27347.086521328125,27973.057285797782,28601.077434094845,29230.885870422,29862.22432315872,30494.837619289614,31128.473943082885,31762.8850790754,32397.826639467414,33033.05827607442,33668.343877023035,34303.45174841556,34938.154781221136,35572.23060368273,36205.46171955631,36837.6356325235,37468.544957141086,38097.98751670966,38725.76642846045,39351.69017647317,39975.57267274991,40597.23330687898,41216.49698473051,41833.19415663045,42447.16083546351,43058.23860515707,43666.27461999831,44271.12159523524,44872.637789409855
North Dakota,36.863709046414655,42.31577774316257,48.38968748799883,55.13102951374596,62.585903740855095,70.80064504951463,79.82153845618276,89.6945263743606,100.46491124329172,112.17705685269779,124.87409167794351,138.59761747078255,153.38742622981263,169.2812285066797,186.31439579439484,204.5197194989046,223.92718872072086,244.5637887765569,266.45332207816404,289.61625266336813,314.06957534885225,339.82671015128085,366.8974223081881,395.28776792735283,425.000065007212,456.03288930467215,488.38109428320223,522.0358541554364,556.9847288421755,593.2117495045,630.6975231680408,669.4193548480937,709.3513855006074,750.4647440660804,792.7277118397684,836.1058973907001,880.5624202620157,926.0581017141701,972.5516608184512,1019.999914269022,1068.3579783551406,1117.5794716192745,1167.6167168195116,1218.4209409139955,1269.9424718892813,1322.1309313618435,1374.9354219908537,1428.3047088494175,1482.187394009452,1536.5320837011336,1591.287547510488,1646.4028691773083,1701.8275886496044,1757.511835139563,1813.4064510092367,1869.463106391472,1925.6344045228007,1981.8739778300526,2038.1365748712547,2094.3781382840466,2150.55587394148,2206.6283115558404,2262.555357006309,2318.2983366960048,2373.820034268702,2429.0847200353437,2484.058173476005,2538.707699194189,2593.0021367079394,2700.4087984803664,2753.4663859572356,2806.0595943188914,2858.1648959839563,2909.7602492798187,2960.825075843553,3011.3402348583104,3061.2879944592564,3110.6520006296337,3159.4172438932324,3207.5700240947826,3255.0979135445946,3301.9897187883844,3348.2354412477557,3393.8262369613567,3438.754375641423,3483.013199245362,3526.5970802472693,3569.501379779844,3611.722405803311,3653.2573714443774,3694.104353635396,3734.2622521714343,3773.730749291177,3812.510269876261,3850.6019423530383,3888.0075603706928,3924.729545320091,3960.77090974896
Ohio,651.3296263945181,766.7102017718628,896.893697658607,1042.8804552695983,1205.6254317286234,1386.0254954709512,1584.9074347659414,1803.016914471981,2041.0085846411537,2299.437508817591,2578.7520413988723,2879.2882437825165,3201.265889615452,3544.786071558935,3909.830386635998,4296.2616452906,4703.826021384813,5132.156536904339,5580.7777563434165,6049.111551626003,6536.483788862866,7042.1317829863465,7565.212364988593,8104.810408683721,8659.947669142708,9229.59179271067,9812.665368305896,10408.054901029029,11014.619601516399,11631.199897529636,12256.625587603929,12889.723569848726,13529.325091927007,14174.272480602362,14823.425320856019,15475.666065303001,16129.905064383638,16785.08501651762,17440.184845057596,18094.223015471787,18746.26031174598,19395.402095568665,20040.80007550713,20681.653616165448,21317.210619312547,21946.768010258358,22569.67186341992,23185.31720113527,23793.14749943012,24392.653933692516,24983.37439613535,25564.892315587324,26136.835308610243,26698.873689245822,27250.718862895053,27792.121627969904,28322.87040706415,28842.789427500098,29351.73686924367,29849.60299636477,30336.30828646853,30811.80157084924,31276.05819653272,31729.078219881132,32170.88464004114,32601.521679225043,33021.05311562412,33429.5606736646,33827.14247532625,34589.994442343464,34955.52980712725,35310.66717892971,35655.565729606904,35990.393125478426,36315.32444600067,36630.541168127704,36936.23021490891,37232.58306662227,37519.79493253664,37798.063981233085,38067.59062728901,38328.57687203509,38581.22569603084,38825.74050086647,39062.32459788183,39291.180741396834,39512.5107040676,39726.51489201616,39933.39199742811,40133.33868636746,40326.549319622616,40513.21570446716,40693.52687529433,40867.668901163386,41035.824718377284,41198.173986294416,41354.89296466122,41506.15441083637
Oklahoma,311.2013237053811,349.42649378491495,390.7458858650564,435.23104149114573,482.93940157061826,533.9137129383437,588.1816086390558,645.7553621286701,706.6318124286247,770.7924543986877,838.20368576948,908.817200426744,982.5705156812564,1059.3876198945054,1139.1797258527404,1221.8461146731458,1307.2750547603516,1395.344780378119,1485.924514724504,1578.8755229612873,1674.0521814111166,1771.3030500599175,1870.471936550202,1971.3989409876115,2073.9214720755094,2177.875226311313,2283.095123197223,2389.416190614674,2496.67439566709,2604.7074173940864,2713.3553587898696,2822.4613965102544,2931.872367520351,3041.439292714774,3151.0178382328227,3260.4687157929425,3369.6580238858714,3478.457532097573,3586.744911185727,3694.403911812229,3801.3244950445783,3907.402917887138,4012.541777195223,4116.650015367027,4219.642891206528,4321.441919310749,4421.97478126259,4521.1752118112645,4618.9828631010105,4715.343149869892,4810.207078387942,4903.531061741829,4995.276723904371,5085.410694854923,5173.904398843269,5260.73383771716,5345.879371064255,5429.325494753996,5511.060619305534,5591.076849354867,5669.369765348834,5745.938208455892,5820.78406955423,5893.912083036774,5965.329626060276,6035.046523761721,6103.074860869835,6169.428800052088,6234.12440725821,6358.613408437611,6418.44698010246,6476.702277000266,6533.402516336779,6588.571924033823,6642.235611186689,6694.419457579375,6745.150002099779,6794.454339876032,6842.360025937841,6888.894985192861,6934.087428497199,6977.965774590987,7020.558577664259,7061.894460314657,7102.002051656938,7140.909930344093,7178.646572261351,7215.240302657052,7250.719252477996,7285.111318681654,7318.4441283029355,7350.745006059301,7382.040945284506,7412.358581988242,7441.724171846153,7470.16356993216,7497.702213012674,7524.365104229875
Oregon,316.7271215453849,349.30203930434664,383.91971951165976,420.58563007363,459.29598939165766,500.0378383307752,542.7892020668914,587.5193356156467,634.1890458972306,682.7510824604791,733.1505884707618,785.3256032493448,839.2076075228896,894.7221025832495,951.7892147504127,1010.3243168547143,1070.2386588871138,1131.4400004874624,1193.8332385298477,1257.3210237021594,1321.804360646123,1387.1831869081086,1453.356926635826,1520.2250156291045,1587.6873950040176,1655.6449713499765,1724.0000418424065,1792.6566833140955,1861.5211047827015,1930.5019633781,1999.5106440101779,2068.461503465508,2137.27207992089,2205.86326911486,2274.159468626991,2342.088691882033,2409.5826536244767,2476.576828702365,2543.0104860602955,2608.826699874045,2673.972339766365,2738.398042028493,2802.0581637379323,2864.910721613049,2926.917317381692,2988.043051366929,3048.256425910585,3107.529240166405,3165.8364777014754,3223.156188248617,3279.4693648551925,3334.7598175765784,3389.0140447663525,3442.2211029211244,3494.3724759464612,3545.461944622306,3595.485456961983,3644.4410000788507,3692.328474098988,3739.149568587267,3784.907641887864,3829.6076037185967,3873.25580130161,3915.8599092605223,3957.4288234663923,3997.972558971253,4037.50215212868,4076.029566965365,4113.567605836084,4185.730450661355,4220.384308741214,4254.106746137312,4286.9135655762075,4318.820960657448,4349.845455423188,4380.003847707083,4409.313156142318,4437.790570702531,4465.453406644927,4492.3190617215505,4518.404976522735,4543.728597815692,4568.307344741207,4592.15857773208,4615.299570018491,4637.747481587415,4659.519335465826,4680.631996200426,4701.102150409917,4720.946289289535,4740.180692951368,4758.821416488046,4776.884277651572,4794.384846043239,4811.338433715006,4827.760087086886,4843.664580089335,4859.066408443794
Pennsylvania,1520.0876998491362,1856.6601276753024,2245.192868627885,2689.3632582060786,3192.4646009914013,3757.330975291231,4386.273309543914,5081.028472676875,5842.722502854479,6671.848482958306,7568.258990088296,8531.172526828059,9559.192902846169,10650.340187896378,11802.09160573718,13011.430581218721,14274.902083298764,15588.672415068506,16948.591675775282,18350.257246000692,19789.076812126805,21260.329637155748,22759.22499016874,24280.95685608478,25820.754252498842,27373.92667461604,28935.90436774445,30502.27328614148,32068.804735302227,33631.47981128994,35186.50884565368,36730.346138816734,38259.7003200464,39771.54071009607,41263.100085407634,42731.8742525355,44175.618840333984,45592.34370748701,46980.305346054236,48337.99763958278,49664.141308514416,50957.672347422216,52217.72972915637,53443.642621184285,54634.91733002224,55791.224161249906,56912.38435561366,57998.357236467666,59049.22768047966,60065.194002255244,61046.556324353834,61993.705487068204,62907.112537257635,63787.318822371904,64634.926704462676,65450.590899320996,66235.01043776347,66988.92123937253,67713.08928353495,68408.30435827754,69075.3743640379,69715.12014700407,70328.37083489542,70915.95964692847,71478.72014912099,72017.48292594467,72533.07263956567,73026.30544844063,73497.98675780639,74379.85134809263,74791.57555194933,75184.82751823188,75560.33496824649,75918.80693999934,76260.93318657497,76587.38372870396,76898.8085451028,77195.83738540101,77479.07969165534,77749.12461558338,78006.54111972402,78251.87815174944,78485.66488210994,78708.41099609097,78920.6070321986,79122.72475956989,79315.21758782832,79498.52100347317,79673.05302750914,79839.21468959024,79997.39051447314,80147.94901705165,80291.24320268004,80427.61106988881,80557.37611295817,80680.84782214064,80798.32217962047,80910.08214956513
Rhode Island,16.565824778530256,24.197216131740106,34.60451746944163,48.509626296360864,66.73211103592753,90.18008681275239,119.83586649036428,156.73674601153763,201.95163411872082,256.5545308390965,321.59607147983286,398.07446848764465,486.907198594605,588.9047035392595,704.747213783143,834.9655859789001,979.9267890783129,1139.824403521323,1314.6742334474886,1504.3148902475327,1708.4129995158614,1926.472520395179,2157.847549825759,2401.757913914978,2657.306821109003,2923.4998615309205,3199.2646769249363,3483.47068877161,3774.948351066983,4072.5074822974543,4374.95432246323,4681.1070508080675,4989.809584490015,5299.943555118885,5610.4384271928075,5920.279779118934,6228.515813511701,6534.262199162501,6836.705373187354,7135.104449358567,7428.7918886324915,7717.173091575234,7999.725070926405,8275.99435703145,8545.594280324029,8808.20176434447,9063.553750707177,9311.443364622168,9551.715916556657,9784.264822803072,10009.027515412396,10225.9814003811,10435.139912297447,10636.548703949014,10830.282000708225,11016.439141849221,11195.14132427942,11366.528558444748,11530.756841324468,11687.995547398257,11838.425035166032,11982.234464152749,12119.61981525707,12250.782105731394,12375.925788940334,12495.257328271577,12608.983934107757,12717.312452558062,12820.44839464666,13011.952987933506,13100.718994268369,13185.086002612656,13265.24244194733,13341.371932846232,13413.653010266491,13482.258909986922,13547.357411527002,13609.110730942175,13667.67545743646,13723.202528256159,13775.837236825915,13825.719269557974,13872.982767206524,13917.756407050549,13960.163502570897,14000.322117640771,14038.345192574423,14074.340679677243,14108.411686213494,14140.6566229565,14171.169356711787,14200.03936540806,14227.351894535386,14253.188113875864,14277.625273621103,14300.736859104129,14322.592743492305,14343.259337893716
South Carolina,588.4523503146609,653.8652616871162,724.0484103857483,799.0948209149577,879.0787710115441,964.0551433497524,1054.0589723842995,1149.1051856530314,1249.1885358772774,1354.2837174892059,1464.3456588171566,1579.30997909613,1699.0935977545455,1823.595482063424,1952.697518214875,2086.2654902101763,2224.150150564719,2366.1883667534507,2512.204327498541,2662.0107934103785,2815.4103771022187,2972.196838675667,3132.1563833869536,3295.0689493221503,3460.709474004121,3628.849129998191,3799.256520752862,3971.6988290846352,4145.942911872856,4321.7563356553055,4498.908348894166,4677.1707877040835,4856.318912790648,5036.132176232304,5216.39491754728,5396.896989217221,5577.4343124897305,5757.809364853919,5937.83160107778,6117.317810116729,6296.092410552312,6473.987687503224,6650.843974171661,6826.509781351986,7000.841878340199,7173.705328747354,7344.97348474265,7514.527943237414,7682.2584674745885,7848.062877413859,8011.846912204762,8173.524067923052,8333.015413612662,8490.249388530585,8645.1615833377,8797.694507817938,8947.797347543477,9095.425711737402,9240.541374418834,9383.112010751202,9523.110930352766,9660.516809171544,9795.313421374884,9927.489372558055,10057.037835437033,10183.956289058311,10308.246262433744,10429.913083391,10548.965633320326,10779.279787757616,10890.574809043468,10999.321951599155,11105.544427597366,11209.267681249221,11310.519196221729,11409.328311323145,11505.726044469246,11599.744924900424,11691.418833581065,11780.782851679367,11867.873116996534,11952.726688189052,12035.381416606499,12115.875825549172,12194.248996735027,12270.540463753316,12344.790112272878,12417.038086765813,12487.324703502298,12555.690369569029,12622.175507662276,12686.820486406523,12749.665555950847,12810.750788597583,12870.11602422124,12927.800820239769,12983.844405905207,13038.2856406864
South Dakota,31.383489210354934,39.718589796682224,49.73933719230374,61.66310427397776,75.71229497136228,92.11082745854559,111.08039190570452,132.83659487199972,157.58510572471363,185.51791840723928,216.80983491164963,251.61526565375888,290.06542748751167,332.2660033134193,378.2953091345572,428.20299595011375,482.00929591077113,539.7048054189248,601.2507829113001,666.5799263195988,735.5975849139697,808.1833524941162,884.1929836747405,963.4605721810153,1045.8009294097749,1131.012102750328,1218.877975988281,1309.1708982156822,1401.6542927233295,1496.085203054584,1592.2167394792316,1689.8003953582966,1788.588209010283,1888.3347525881309,1988.7989350033447,2089.7456109935724,2190.9469929585293,2292.183866150678,2393.24661118952,2493.93604067924,2594.064058971831,2693.454155866299,2791.9417463120258,2889.3743690388287,2985.611757518363,3080.52579682257,3174.000379834903,3265.9311759369207,3356.2253247809913,3444.801067109879,3531.587323832415,3616.5232337431653,3699.557659410799,3780.648669878261,3859.7630079372493,3936.8755488759966,4011.968756765401,4085.0321435538067,4156.061735492338,4225.059550715346,4292.03309115723,4356.994851399011,4419.961846505481,4480.955160435789,4539.999516184782,4597.122868437306,4652.356019189759,4705.732256509567,4757.287016360492,4855.08271701473,4901.40254186117,4946.0581357825895,4989.091380738734,5030.544736034724,5070.461046229179,5108.883366600897,5145.854805219527,5181.41838066015,5215.616894406267,5248.492816998749,5280.088187008314,5310.444521934635,5339.602740165178,5367.603093160286,5394.48510706688,5420.287533000751,5445.048305276078,5468.804506900012,5491.592341689306,5513.44711240488,5534.40320433833,5554.49407382165,5573.752241167512,5592.209287582233,5609.895855626957,5626.841652834421,5643.075458119008,5658.625130646543
